time,open,high,low,close
1730545200,69623.6,69704.0,69562.7,69602.5
1730548800,69602.6,69678.7,69375.0,69452.8
1730552400,69452.9,69700.0,69353.0,69359.9
1730556000,69360.0,69434.8,69022.8,69270.0
1730559600,69269.9,69447.3,69133.9,69394.0
1730563200,69393.9,69610.9,69315.9,69585.0
1730566800,69585.1,69599.0,69333.0,69401.0
1730570400,69401.0,69485.0,69221.6,69421.2
1730574000,69421.2,69560.0,69380.4,69502.6
1730577600,69502.5,69570.0,69459.1,69543.2
1730581200,69543.1,69560.0,69436.6,69436.7
1730584800,69436.7,69554.1,69365.2,69426.1
1730588400,69426.0,69444.8,69150.1,69366.6
1730592000,69366.6,69393.7,69151.8,69156.1
1730595600,69156.1,69223.3,68991.2,69009.4
1730599200,69009.3,69027.4,67846.0,68200.1
1730602800,68200.0,68445.2,68001.1,68367.5
1730606400,68367.6,68690.0,68287.6,68580.4
1730610000,68580.3,68687.1,68412.1,68424.9
1730613600,68425.0,68772.8,68375.7,68568.4
1730617200,68568.4,68698.0,68370.2,68395.6
1730620800,68395.5,68605.5,68286.0,68466.3
1730624400,68466.3,68522.9,68183.8,68233.6
1730628000,68233.6,68563.0,68232.3,68432.1
1730631600,68432.0,68575.8,68305.6,68345.4
1730635200,68345.4,68549.7,68267.6,68469.3
1730638800,68469.2,68494.8,67952.1,68034.9
1730642400,68034.9,68180.0,67551.2,67768.0
1730646000,67768.4,68227.9,67446.6,68076.0
1730649600,68075.6,68560.0,68042.1,68131.1
1730653200,68131.1,68462.3,68112.5,68340.9
1730656800,68340.9,68429.9,67660.0,67991.7
1730660400,67991.6,68691.4,67976.3,68670.0
1730664000,68670.0,68970.0,68483.1,68951.9
1730667600,68951.9,69348.0,68943.7,69139.8
1730671200,69139.8,69295.8,68768.1,68863.9
1730674800,68864.0,68904.6,68501.2,68762.5
1730678400,68762.5,68762.5,68220.0,68708.8
1730682000,68708.8,69020.0,68553.0,68962.1
1730685600,68962.2,69331.3,68864.5,69288.6
1730689200,69288.7,69495.3,68980.0,69034.0
1730692800,69034.0,69397.2,69033.9,69143.4
1730696400,69143.3,69174.0,68713.4,68811.4
1730700000,68811.4,69159.3,68808.1,69115.6
1730703600,69115.5,69166.0,68600.9,68601.0
1730707200,68601.0,68748.0,68456.3,68686.5
1730710800,68686.5,68913.0,68459.8,68628.1
1730714400,68628.0,68903.0,68587.4,68817.0
1730718000,68816.9,69029.8,68683.7,68778.0
1730721600,68778.1,69000.2,68717.7,68958.0
1730725200,68958.0,69243.8,68628.0,68649.8
1730728800,68649.9,68707.3,68173.3,68390.0
1730732400,68389.9,68735.2,68209.1,68614.7
1730736000,68614.8,68808.6,67602.0,67736.9
1730739600,67736.8,67921.9,67205.0,67813.1
1730743200,67813.1,68067.2,67520.0,67637.6
1730746800,67637.6,68077.8,67624.9,67845.7
1730750400,67845.6,67845.7,67309.2,67341.1
1730754000,67341.1,67620.5,66810.0,67097.0
1730757600,67097.1,68093.0,67037.0,67906.0
1730761200,67906.0,68017.7,67614.0,67834.3
1730764800,67834.4,68168.6,67777.7,68009.5
1730768400,68009.5,68076.9,67454.2,67983.3
1730772000,67983.4,68056.7,67806.0,67861.5
1730775600,67861.8,68264.3,67858.4,68226.3
1730779200,68226.2,68492.1,68200.0,68304.3
1730782800,68304.3,68785.2,68280.0,68727.1
1730786400,68727.1,68788.0,68555.5,68753.6
1730790000,68753.7,68967.0,68550.0,68876.0
1730793600,68875.9,69040.0,68760.8,69018.6
1730797200,69018.6,69100.0,68707.0,68750.1
1730800800,68750.1,68828.6,68588.2,68752.0
1730804400,68751.9,68947.6,68740.1,68788.4
1730808000,68788.5,68928.9,68642.1,68842.6
1730811600,68842.5,68946.0,68650.0,68800.1
1730815200,68800.1,70300.0,68746.0,69947.5
1730818800,69947.4,70049.7,69180.0,69615.3
1730822400,69615.2,70537.4,69501.0,70165.6
1730826000,70165.5,70442.0,69853.2,69922.0
1730829600,69921.9,70236.4,69707.1,70200.9
1730833200,70200.9,70243.1,68650.0,68955.9
1730836800,68955.9,69626.4,68786.4,69415.6
1730840400,69415.7,69591.5,69052.0,69145.5
1730844000,69145.4,69587.2,68856.6,69565.5
1730847600,69565.4,69875.1,69256.3,69353.1
1730851200,69353.1,71430.0,69272.7,71058.6
1730854800,71058.6,71385.2,70570.2,71089.5
1730858400,71089.5,73344.0,70903.4,73078.9
1730862000,73079.0,75656.1,73052.4,74367.1
1730865600,74367.1,74990.0,73914.6,74276.3
1730869200,74276.3,74878.6,73649.0,74781.4
1730872800,74781.5,75486.4,74219.6,74288.1
1730876400,74288.1,74687.5,73112.0,73435.9
1730880000,73435.8,73606.0,72721.5,73482.5
1730883600,73482.4,74130.9,73480.0,73800.0
1730887200,73800.1,73977.8,73289.1,73859.9
1730890800,73859.9,74488.1,73675.9,74291.6
1730894400,74291.7,74801.1,74170.1,74187.9
1730898000,74188.0,74290.4,73600.0,74000.0
1730901600,74000.1,74739.5,73500.0,73654.0
1730905200,73655.3,74514.0,73519.0,74289.6
1730908800,74289.7,74589.0,74134.5,74334.7
1730912400,74334.4,74677.5,74150.4,74457.9
1730916000,74458.0,75250.0,74406.5,75237.5
1730919600,75237.4,75896.5,75046.1,75817.9
1730923200,75817.9,76420.0,75500.0,76104.6
1730926800,76104.6,76174.5,75647.2,75886.0
1730930400,75886.1,76031.0,75526.6,75635.8
1730934000,75635.8,75836.7,75552.5,75579.9
1730937600,75579.9,75656.7,75051.0,75361.6
1730941200,75361.6,76072.5,75215.1,75395.2
1730944800,75395.2,75475.0,75150.0,75291.0
1730948400,75291.1,75424.1,75000.0,75062.9
1730952000,75062.8,75083.0,74650.0,74766.6
1730955600,74766.6,74940.0,74715.0,74793.2
1730959200,74793.3,74900.9,74450.0,74815.4
1730962800,74815.5,75004.8,74721.9,74800.0
1730966400,74800.0,75193.4,74719.3,75193.4
1730970000,75193.3,75195.0,74835.5,74949.0
1730973600,74949.0,75071.5,74784.8,75060.4
