asset,timeframe,parameter_set,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars,exit_reason,equity_before,equity_after,strategy_id
BTCUSDT,1D,"{""stop_mode"": ""none""}",long,2020-11-27 00:00:00+00:00,2020-11-29 00:00:00+00:00,17158.801074,18177.453782,5.9366193687245605,5.8566193687245605,3,rule_exit,14801.845261580504,15668.732998098869,QL_LINDA_5SMA_RS_PULLBACK_v0
BTCUSDT,1D,"{""stop_mode"": ""none""}",long,2020-12-05 00:00:00+00:00,2020-12-05 00:00:00+00:00,18666.452544,19143.790476,2.5571968260966083,2.477196826096608,1,rule_exit,15668.732998098869,16056.878354617324,QL_LINDA_5SMA_RS_PULLBACK_v0
BTCUSDT,1D,"{""stop_mode"": ""none""}",long,2020-12-09 00:00:00+00:00,2020-12-12 00:00:00+00:00,18322.993866,18796.24,2.582799172782302,2.502799172782302,4,rule_exit,16056.878354617324,16458.74977325135,QL_LINDA_5SMA_RS_PULLBACK_v0
BTCUSDT,1D,"{""stop_mode"": ""none""}",long,2020-12-22 00:00:00+00:00,2020-12-22 00:00:00+00:00,22740.59721,23822.224602,4.756371972167761,4.676371972167761,1,rule_exit,16458.74977325135,17228.422134616903,QL_LINDA_5SMA_RS_PULLBACK_v0
BTCUSDT,1D,"{""stop_mode"": ""none""}",long,2020-12-24 00:00:00+00:00,2020-12-24 00:00:00+00:00,23242.377546,23732.692512,2.1095731924567263,2.029573192456726,1,rule_exit,17228.422134616903,17578.08557174437,QL_LINDA_5SMA_RS_PULLBACK_v0
BTCUSDT,1D,"{""stop_mode"": ""none""}",long,2021-01-11 00:00:00+00:00,2021-01-13 00:00:00+00:00,38207.650002,37413.585786,-2.078285934775981,-2.158285934775981,3,rule_exit,17578.08557174437,17198.700223246524,QL_LINDA_5SMA_RS_PULLBACK_v0
BTCUSDT,1D,"{""stop_mode"": ""none""}",long,2021-01-17 00:00:00+00:00,2021-01-25 00:00:00+00:00,36032.85513,32247.229264,-10.50603914772269,-10.586039147722689,9,rule_exit,17198.700223246524,15378.039084714175,QL_LINDA_5SMA_RS_PULLBACK_v0
BTCUSDT,1D,"{""stop_mode"": ""none""}",long,2021-01-28 00:00:00+00:00,2021-01-28 00:00:00+00:00,30389.036592,33393.07005,9.885254008976464,9.805254008976464,1,rule_exit,15378.039084714175,16885.89487857008,QL_LINDA_5SMA_RS_PULLBACK_v0
BTCUSDT,1D,"{""stop_mode"": ""none""}",long,2021-02-02 00:00:00+00:00,2021-02-02 00:00:00+00:00,33552.789216,35496.959188,5.794361713073037,5.714361713073037,1,rule_exit,16885.89487857008,17850.81599042085,QL_LINDA_5SMA_RS_PULLBACK_v0
BTCUSDT,1D,"{""stop_mode"": ""none""}",long,2021-02-23 00:00:00+00:00,2021-03-01 00:00:00+00:00,54136.37511,49582.78146,-8.411338292871529,-8.491338292871529,7,rule_exit,17850.81599042085,16335.04281663621,QL_LINDA_5SMA_RS_PULLBACK_v0
BTCUSDT,1D,"{""stop_mode"": ""none""}",long,2021-03-05 00:00:00+00:00,2021-03-07 00:00:00+00:00,48395.447154,50985.070946,5.350965729812396,5.270965729812396,3,rule_exit,16335.04281663621,17196.05732545129,QL_LINDA_5SMA_RS_PULLBACK_v0
