asset,timeframe,parameter_set,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars,exit_reason,equity_before,equity_after,strategy_id
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2024-07-12 00:00:00+00:00,2024-08-01 00:00:00+00:00,3098.859648,3201.0296660000004,3.297019859093697,3.217019859093697,21,time_exit,5874.743359316937,6063.735019856952,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2024-11-17 00:00:00+00:00,2024-12-07 00:00:00+00:00,3135.336942,3998.990042,27.545782669504227,27.465782669504225,21,time_exit,6063.735019856952,7729.18730206548,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2024-12-12 00:00:00+00:00,2024-12-19 00:00:00+00:00,3831.206088,3439.7059212000004,-10.218718539476267,-10.298718539476267,8,stop,7729.18730206548,6933.180056436817,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2024-12-31 00:00:00+00:00,2025-01-08 00:00:00+00:00,3360.77202,3292.9422798,-2.0182785323236474,-2.0982785323236475,9,stop,6933.180056436817,6787.702627705258,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2025-01-16 00:00:00+00:00,2025-01-19 00:00:00+00:00,3450.499962,3130.7047338,-9.26808380587949,-9.34808380587949,4,stop,6787.702627705258,6153.182497573486,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2025-02-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,3300.1599,3109.717932,-5.770689111154892,-5.850689111154892,1,stop,6153.182497573486,5793.178919198465,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2025-05-23 00:00:00+00:00,2025-06-05 00:00:00+00:00,2664.252744,2434.4550116,-8.625222697715639,-8.705222697715639,14,stop,5793.178919198465,5288.869793005123,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2025-08-04 00:00:00+00:00,2025-08-24 00:00:00+00:00,3495.709002,4777.364336,36.66367347129656,36.58367347129655,21,time_exit,5288.869793005123,7223.732648400154,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2025-09-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,4390.457915999999,4259.5119272,-2.9825132436140045,-3.062513243614005,1,stop,7223.732648400154,7002.504879359631,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2025-09-04 00:00:00+00:00,2025-09-22 00:00:00+00:00,4449.109644,4211.467538000001,-5.341340740399147,-5.421340740399148,19,stop,7002.504879359631,6622.875229486469,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
