trade_id,candidate_id,source_candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,exit_type,gross_return_pct,fee_pct,slippage_pct,net_return_pct,hold_bars,source_file
SLINGSHOT_00051,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BNBUSDT,1D,2020-08-28 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,23.129,21.0,R_target,-9.204894,0.06,0.06,-9.324894,6,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00052,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,LINKUSDT,1D,2020-08-30 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,16.371,12.897,R_target,-21.220451,0.06,0.06,-21.340451,4,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00053,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,ETHUSDT,1D,2020-08-31 00:00:00+00:00,2020-09-04 00:00:00+00:00,long,429.12,370.14,R_target,-13.744407,0.06,0.06,-13.864407,4,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00054,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BTCUSDT,1D,2020-08-31 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,11714.13,11130.0,R_target,-4.986542,0.06,0.06,-5.106542,3,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00055,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,TRXUSDT,1D,2020-08-31 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,0.02696,0.04166,R_target,54.525223,0.06,0.06,54.405223,3,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00056,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,LTCUSDT,1D,2020-09-02 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,62.75,53.85,R_target,-14.183267,0.06,0.06,-14.303267,1,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00057,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,XRPUSDT,1D,2020-09-02 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,0.2956,0.2535,R_target,-14.242219,0.06,0.06,-14.362219,1,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00058,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BNBUSDT,1D,2020-09-10 00:00:00+00:00,2020-09-25 00:00:00+00:00,long,24.403,24.677,R_target,1.122813,0.06,0.06,1.002813,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00059,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,ETHUSDT,1D,2020-09-13 00:00:00+00:00,2020-09-28 00:00:00+00:00,long,387.58,353.85,R_target,-8.702719,0.06,0.06,-8.822719,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00060,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BNBUSDT,1D,2020-09-27 00:00:00+00:00,2020-10-12 00:00:00+00:00,long,26.162,30.638,R_target,17.108784,0.06,0.06,16.988784,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
