trade_id,candidate_id,source_candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,exit_type,gross_return_pct,fee_pct,slippage_pct,net_return_pct,hold_bars,source_file
CRABEL_00046,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-02-05 00:00:00+00:00,2020-02-05 00:00:00+00:00,long,193.945,204.1,close_exit,5.236021,0.06,0.06,5.116021,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00047,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-02-05 00:00:00+00:00,2020-02-05 00:00:00+00:00,long,9382.45,9630.0,close_exit,2.638437,0.06,0.06,2.518437,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00048,CRABEL_RANGE_EXPANSION,CRABEL,TRXUSDT,1D,2020-02-05 00:00:00+00:00,2020-02-05 00:00:00+00:00,long,0.020053,0.02078,close_exit,3.625393,0.06,0.06,3.505393,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00049,CRABEL_RANGE_EXPANSION,CRABEL,TRXUSDT,1D,2020-02-06 00:00:00+00:00,2020-02-06 00:00:00+00:00,long,0.0219,0.02273,close_exit,3.789954,0.06,0.06,3.669954,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00050,CRABEL_RANGE_EXPANSION,CRABEL,LINKUSDT,1D,2020-02-06 00:00:00+00:00,2020-02-06 00:00:00+00:00,long,2.9543,2.902,close_exit,-1.770301,0.06,0.06,-1.890301,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00051,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-02-07 00:00:00+00:00,2020-02-07 00:00:00+00:00,long,224.064,223.57,close_exit,-0.220473,0.06,0.06,-0.340473,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00052,CRABEL_RANGE_EXPANSION,CRABEL,LINKUSDT,1D,2020-02-07 00:00:00+00:00,2020-02-07 00:00:00+00:00,long,3.0252,3.311,close_exit,9.447309,0.06,0.06,9.327309,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00053,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-02-09 00:00:00+00:00,2020-02-09 00:00:00+00:00,long,10099.245,10167.38,close_exit,0.674654,0.06,0.06,0.554654,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00054,CRABEL_RANGE_EXPANSION,CRABEL,LINKUSDT,1D,2020-02-11 00:00:00+00:00,2020-02-11 00:00:00+00:00,long,3.5553,3.989,close_exit,12.198689,0.06,0.06,12.078689,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00055,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-02-11 00:00:00+00:00,2020-02-11 00:00:00+00:00,long,10190.052,10229.06,close_exit,0.382805,0.06,0.06,0.262805,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00056,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-02-11 00:00:00+00:00,2020-02-11 00:00:00+00:00,long,231.878,237.16,close_exit,2.277922,0.06,0.06,2.157922,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00057,CRABEL_RANGE_EXPANSION,CRABEL,TRXUSDT,1D,2020-02-12 00:00:00+00:00,2020-02-12 00:00:00+00:00,long,0.023949,0.02399,close_exit,0.171197,0.06,0.06,0.051197,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00058,CRABEL_RANGE_EXPANSION,CRABEL,LTCUSDT,1D,2020-02-12 00:00:00+00:00,2020-02-12 00:00:00+00:00,long,79.981,81.31,close_exit,1.661645,0.06,0.06,1.541645,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00059,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-02-12 00:00:00+00:00,2020-02-12 00:00:00+00:00,long,252.098,266.24,close_exit,5.609723,0.06,0.06,5.489723,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00060,CRABEL_RANGE_EXPANSION,CRABEL,XRPUSDT,1D,2020-02-12 00:00:00+00:00,2020-02-12 00:00:00+00:00,long,0.29343,0.3043,close_exit,3.704461,0.06,0.06,3.584461,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00061,CRABEL_RANGE_EXPANSION,CRABEL,XRPUSDT,1D,2020-02-13 00:00:00+00:00,2020-02-13 00:00:00+00:00,long,0.32411,0.3276,close_exit,1.076795,0.06,0.06,0.956795,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00062,CRABEL_RANGE_EXPANSION,CRABEL,TRXUSDT,1D,2020-02-14 00:00:00+00:00,2020-02-14 00:00:00+00:00,long,0.026525,0.02642,close_exit,-0.395853,0.06,0.06,-0.515853,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00063,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-02-14 00:00:00+00:00,2020-02-14 00:00:00+00:00,long,284.3,285.4,close_exit,0.386915,0.06,0.06,0.266915,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
